"","Communication_number","gesture_record_anon","morphs_anon","Signaller","Goal","Lumped_Gs","morph","Social_unit","log","rFq_morph","rFq_action"
"5876","250240","Action_43","Morph_96","PELEY","Sexualattention","Raise","Raise.1","Bossou",0.254642218373581,0.0268528464017186,0.0349087003222342
"5877","250199","Action_28","Morph_56","YOLO","Affiliation","Locomotebipedal","LocomoteBipedal.1","Bossou",1.85754720976606,0.0112781954887218,0.0155746509129968
"5878","250199","Action_60","Morph_127","YOLO","Affiliation","Swing","Swing.1","Bossou",0.464991087422191,0.0306122448979592,0.0370569280343716
"5879","250231b","Action_23","Morph_48","FANLE","Takeobject","Hittingother","HitOther.4","Bossou",0.114221144090023,0.00429645542427497,0.00483351235230934
"5880","250231b","Action_45","Morph_101","FANLE","Takeobject","Reach","Reach.2","Bossou",-0.750776293396582,0.027389903329753,0.0719656283566058
"5881","250231b","Action_20","Morph_45","FANLE","Takeobject","Hitother","HitOther.1","Bossou",-0.721546655081643,0.0263157894736842,0.0402792696025779
"5882","250231b","Action_42","Morph_90","FANLE","Takeobject","Push","Push.3","Bossou",-0.0491902441907718,0.0134264232008593,0.0596133190118153
"5883","250231b","Action_28","Morph_56","FANLE","Takeobject","Locomotebipedal","LocomoteBipedal.1","Bossou",0.049742091894814,0.0112781954887218,0.0155746509129968
"5884","250210","Action_28","Morph_56","FOAF","Affiliation","Locomotebipedal","LocomoteBipedal.1","Bossou",0.109750863959119,0.0112781954887218,0.0155746509129968
"5885","250210","Action_29","Morph_58","FOAF","Affiliation","Locomotegallop","LocomoteGallop.1","Bossou",0.322807874427155,0.0134264232008593,0.0134264232008593
"5886","250183b","Action_39","Morph_82","YO","Groom","Presentgenitalsbackwards","PresentGenitals.1","Bossou",0.642905964123199,0.0354457572502685,0.0290010741138561
"5887","250209","Action_41","Morph_86","VUAVUA","Climbonme","Pull","Pull.3","Bossou",0.740507751919783,0.00698174006444683,0.0177228786251343
"5888","250209","Action_41","Morph_86","VUAVUA","Climbonme","Pull","Pull.3","Bossou",-0.898942093539542,0.00698174006444683,0.0177228786251343
"5889","250209","Action_41","Morph_85","VUAVUA","Climbonme","Pull","Pull.2","Bossou",-0.198450938723838,0.00322234156820623,0.0177228786251343
"5890","250155a","Action_36","Morph_72","FANA","Affiliation","Overstance","OverStance.1","Bossou",0.222343231143441,0.00698174006444683,0.0134264232008593
"5891","250187a","Action_29","Morph_58","JEJE","Affiliation","Locomotegallop","LocomoteGallop.1","Bossou",0.0148886124937506,0.0134264232008593,0.0134264232008593
"5892","250217","Action_13","Morph_28","TUA","Moveaway","Fling","Fling.2","Bossou",-0.729811164931537,0.0209452201933405,0.0773361976369495
"5893","250216a","Action_13","Morph_28","JIRE","Stopbehaviour","Fling","Fling.2","Bossou",-0.298406035814757,0.0209452201933405,0.0773361976369495
"5894","250201a","Action_8","Morph_19","JEJE","Play","Dangle","Dangle.1","Bossou",-0.0366639843715915,0.0257787325456498,0.0257787325456498
"5895","250201a","Action_57","Morph_119","JEJE","Play","Stompobject","StompObject.5","Bossou",-0.570929547835696,0.00322234156820623,0.0236305048335124
"5896","250201a","Action_9","Morph_20","JEJE","Play","Dangleshake","DangleShake.1","Bossou",-0.213193220461042,0.00268528464017186,0.00268528464017186
"5897","250201a","Action_28","Morph_56","JEJE","Play","Locomotebipedal","LocomoteBipedal.1","Bossou",-0.0470916075338506,0.0112781954887218,0.0155746509129968
"5898","250201a","Action_60","Morph_127","JEJE","Play","Swing","Swing.1","Bossou",0.109750863959119,0.0306122448979592,0.0370569280343716
"5899","250230a","Action_20","Morph_45","JIRE","Stopbehaviour","Hitother","HitOther.1","Bossou",-0.342490308946776,0.0263157894736842,0.0402792696025779
"5900","250201b","Action_13","Morph_28","FANLE","Play","Fling","Fling.2","Bossou",-1.22077992264232,0.0209452201933405,0.0773361976369495
"5901","250201b","Action_54","Morph_114","FANLE","Play","Stancebipedal","StanceBipedal.1","Bossou",-0.158995731490458,0.0171858216970999,0.0171858216970999
"5902","250154b","Action_42","Morph_88","YOLO","Moveaway","Push","Push.1","Bossou",0.132781111233818,0.0128893662728249,0.0596133190118153
"5903","250188","Action_39","Morph_82","FANA","Affiliation","Presentgenitalsbackwards","PresentGenitals.1","Bossou",0.623261053095779,0.0354457572502685,0.0290010741138561
"5904","250219","Action_12","Morph_26","FANA","Affiliation","Fingermouth","FingerMouth.1","Bossou",1.3415584672785,0.00429645542427497,0.00429645542427497
"5905","250215","Action_13","Morph_27","JIRE","Moveaway","Fling","Fling.1","Bossou",-0.29169009384932,0.056390977443609,0.0773361976369495
"5906","250229a","Action_14","Morph_31","JEJE","Play","Grab","Grab.3","Bossou",-1.05555279920766,0.00805585392051558,0.023093447905478
"5907","250229a","Action_45","Morph_101","JEJE","Play","Reach","Reach.2","Bossou",-0.936493439191674,0.027389903329753,0.0719656283566058
"5908","250202b","Action_35","Morph_70","JEJE","Stopbehaviour","Out","Out.1","Bossou",-0.729811164931537,0.0102040816326531,0.0150375939849624
"5909","250229b","Action_35","Morph_70","FANLE","Play","Out","Out.1","Bossou",-1.22077992264232,0.0102040816326531,0.0150375939849624
"5910","250229b","Action_50","Morph_108","FANLE","Play","Shake","Shake.2","Bossou",-0.476424197048658,0.00214822771213749,0.0343716433941998
"5911","250229b","Action_60","Morph_127","FANLE","Play","Swing","Swing.1","Bossou",-1.50058350752202,0.0306122448979592,0.0370569280343716
"5912","250229b","Action_28","Morph_56","FANLE","Play","Locomotebipedal","LocomoteBipedal.1","Bossou",-0.116533816255952,0.0112781954887218,0.0155746509129968
"5913","250202a","Action_21","Morph_43","FANLE","Playcontinue","Hittingobject","HitObject.5","Bossou",0.581656804526582,0.00537056928034372,0.0118152524167562
"5914","250202a","Action_17","Morph_39","FANLE","Playcontinue","Hitobject","HitObject.1","Bossou",-0.151986356997882,0.0327604726100967,0.0408163265306122
"5915","250202a","Action_17","Morph_41","FANLE","Playcontinue","Hitobject","HitObject.3","Bossou",-0.685179010910768,0.00537056928034372,0.0408163265306122
"5916","250202a","Action_17","Morph_41","FANLE","Playcontinue","Hitobject","HitObject.3","Bossou",-0.740238788093796,0.00537056928034372,0.0408163265306122
"5917","250207","Action_54","Morph_114","YOLO","Moveaway","Stancebipedal","StanceBipedal.1","Bossou",0.227135572583747,0.0171858216970999,0.0171858216970999
"5918","250193","Action_42","Morph_93","FANLE","Play","Push","Push.6","Bossou",-0.198450938723838,0.00805585392051558,0.0596133190118153
"5919","250193","Action_20","Morph_45","FANLE","Play","Hitother","HitOther.1","Bossou",-0.310609577095486,0.0263157894736842,0.0402792696025779
"5920","250193","Action_20","Morph_49","FANLE","Play","Hitother","HitOther.5","Bossou",-0.426178149705706,0.00268528464017186,0.0402792696025779
"5921","250206","Action_39","Morph_82","JIRE","Groom","Presentgenitalsbackwards","PresentGenitals.1","Bossou",0.910272659548592,0.0354457572502685,0.0290010741138561
"5922","250194","Action_38","Morph_81","FOTAIU","Groom","Present","Present.7","Bossou",1.70765295993106,0.00214822771213749,0.0596133190118153
"5923","250214b","Action_13","Morph_28","JIRE","Stopbehaviour","Fling","Fling.2","Bossou",-0.693147180559945,0.0209452201933405,0.0773361976369495
"5924","250214b","Action_17","Morph_39","JIRE","Stopbehaviour","Hitobject","HitObject.1","Bossou",0.137149838147234,0.0327604726100967,0.0408163265306122
"5925","250214b","Action_13","Morph_28","JIRE","Stopbehaviour","Fling","Fling.2","Bossou",-0.309246250367621,0.0209452201933405,0.0773361976369495
"5926","250195a","Action_8","Morph_19","FANA","Play","Dangle","Dangle.1","Bossou",0.556181325486788,0.0257787325456498,0.0257787325456498
"5927","250195a","Action_8","Morph_19","FANA","Play","Dangle","Dangle.1","Bossou",1.34937100701529,0.0257787325456498,0.0257787325456498
"5928","250195a","Action_45","Morph_101","FANA","Play","Reach","Reach.2","Bossou",0.396087946295567,0.027389903329753,0.0719656283566058
"5929","250226a","Action_24","Morph_51","PELEY","Affiliation","Jump","Jump.1","Bossou",-0.0629397997738742,0.0128893662728249,0.0128893662728249
"5930","250226a","Action_8","Morph_19","PELEY","Affiliation","Dangle","Dangle.1","Bossou",-0.921303273697699,0.0257787325456498,0.0257787325456498
"5931","250226a","Action_29","Morph_58","PELEY","Affiliation","Locomotegallop","LocomoteGallop.1","Bossou",0.391366183728663,0.0134264232008593,0.0134264232008593
"5932","250226a","Action_60","Morph_127","PELEY","Affiliation","Swing","Swing.1","Bossou",-0.366725279792234,0.0306122448979592,0.0370569280343716
"5933","250228a","Action_43","Morph_96","PELEY","Sexualattention","Raise","Raise.1","Bossou",1.26947960652806,0.0268528464017186,0.0349087003222342
"5934","250228a","Action_63","Morph_135","PELEY","Sexualattention","Touch","Touch.4","Bossou",-0.0408219945202552,0.00483351235230934,0.0429645542427497
"5935","250236","Action_28","Morph_56","FOKAIYE","Stopbehaviour","Locomotebipedal","LocomoteBipedal.1","Bossou",0.662687973075237,0.0112781954887218,0.0155746509129968
"5936","250236","Action_35","Morph_71","FOKAIYE","Stopbehaviour","Out","Out.2","Bossou",-0.951917909517306,0.00429645542427497,0.0150375939849624
"5937","250236","Action_20","Morph_45","FOKAIYE","Stopbehaviour","Hitother","HitOther.1","Bossou",-0.933945667112876,0.0263157894736842,0.0402792696025779
"5938","250218a","Action_63","Morph_133","FOKAIYE","Climbonyou","Touch","Touch.2","Bossou",0.0852598439508234,0.00805585392051558,0.0429645542427497
"5939","250166","Action_63","Morph_138","YO","Affiliation","Touch","Touch.7","Bossou",0.475612868010246,0.0107411385606874,0.0429645542427497
"5940","250195b","Action_20","Morph_45","JEJE","Play","Hitother","HitOther.1","Bossou",-0.432322562278047,0.0263157894736842,0.0402792696025779
"5941","250226b","Action_63","Morph_134","VELU","Affiliation","Touch","Touch.3","Bossou",-0.59783700075562,0.00698174006444683,0.0429645542427497
"5942","250213b","Action_42","Morph_91","FOTAIU","Stopbehaviour","Push","Push.4","Bossou",0.0760346862759976,0.00805585392051558,0.0596133190118153
"5943","250164","Action_54","Morph_114","FANA","Affiliation","Stancebipedal","StanceBipedal.1","Bossou",0.82329786502499,0.0171858216970999,0.0171858216970999
"5944","250164","Action_5","Morph_17","FANA","Affiliation","Bounce","Bounce.1","Bossou",-0.027371196796132,0.0204081632653061,0.0204081632653061
"5945","250164","Action_36","Morph_72","FANA","Affiliation","Overstance","OverStance.1","Bossou",-0.481266821524446,0.00698174006444683,0.0134264232008593
"5946","250228b","Action_39","Morph_82","VUAVUA","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Bossou",0.335757695683344,0.0354457572502685,0.0290010741138561
"5947","250204b","Action_31","Morph_59","FANLE","Moveaway","Lunge","Lunge.1","Bossou",0.244513577050402,0.00214822771213749,0.00214822771213749
"5948","250235","Action_28","Morph_56","FOKAIYE","Play","Locomotebipedal","LocomoteBipedal.1","Bossou",0.322083499169113,0.0112781954887218,0.0155746509129968
"5949","250235","Action_20","Morph_45","FOKAIYE","Play","Hitother","HitOther.1","Bossou",-0.767870726755882,0.0263157894736842,0.0402792696025779
"5950","250151b","Action_64","Morph_133","FANLE","Affiliation","Touchlongother","Touch.2","Bossou",1.13879407830094,0.00805585392051558,0.0112781954887218
"5951","250234","Action_13","Morph_28","FOTAIU","Moveaway","Fling","Fling.2","Bossou",-0.585190039054853,0.0209452201933405,0.0773361976369495
"5952","250218b","Action_38","Morph_78","FOTAIU","Climbonme","Present","Present.4","Bossou",-0.151986356997882,0.00214822771213749,0.0596133190118153
"5953","250165","Action_12","Morph_26","FANA","Support","Fingermouth","FingerMouth.1","Bossou",1.65994089460721,0.00429645542427497,0.00429645542427497
"5954","250223","Action_39","Morph_82","VELU","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Bossou",0.897311765276352,0.0354457572502685,0.0290010741138561
"5955","250222","Action_39","Morph_82","VUAVUA","Sexualattention","Presentgenitalsbackwards","PresentGenitals.1","Bossou",1.13526560631615,0.0354457572502685,0.0290010741138561
"5956","250205b","Action_38","Morph_77","FOTAIU","Climbonme","Present","Present.3","Bossou",0.70408712059828,0.0166487647690655,0.0596133190118153
"5957","250212b","Action_42","Morph_91","FOKAIYE","Stopbehaviour","Push","Push.4","Bossou",-0.205794912979597,0.00805585392051558,0.0596133190118153
"5958","250212b","Action_42","Morph_90","FOKAIYE","Stopbehaviour","Push","Push.3","Bossou",-0.316081546973479,0.0134264232008593,0.0596133190118153
"5959","250212b","Action_42","Morph_90","FOKAIYE","Stopbehaviour","Push","Push.3","Bossou",-0.636766847123838,0.0134264232008593,0.0596133190118153
"5960","250212b","Action_14","Morph_33","FOKAIYE","Stopbehaviour","Grab","Grab.5","Bossou",-0.980829253011726,0.00537056928034372,0.023093447905478
"5961","250212b","Action_13","Morph_27","FOKAIYE","Stopbehaviour","Fling","Fling.1","Bossou",-0.994252273343867,0.056390977443609,0.0773361976369495
"5962","250233","Action_13","Morph_28","FOTAIU","Moveaway","Fling","Fling.2","Bossou",-0.105360515657826,0.0209452201933405,0.0773361976369495
"5963","250220","Action_35","Morph_70","TUA","Moveaway","Out","Out.1","Bossou",-1.06711362160874,0.0102040816326531,0.0150375939849624
"5964","250220","Action_31","Morph_59","TUA","Moveaway","Lunge","Lunge.1","Bossou",-1.69826912614072,0.00214822771213749,0.00214822771213749
"5965","250205a","Action_28","Morph_56","FOKAIYE","Climbonyou","Locomotebipedal","LocomoteBipedal.1","Bossou",0.698632110790515,0.0112781954887218,0.0155746509129968
"5966","250205a","Action_43","Morph_98","FOKAIYE","Climbonyou","Raise","Raise.3","Bossou",-0.20089294237939,0.00590762620837809,0.0349087003222342
"5967","250179","Action_45","Morph_101","YO","Affiliation","Reach","Reach.2","Bossou",0.638690994763886,0.027389903329753,0.0719656283566058
"5968","250232","Action_33","Morph_62","FOKAIYE","Moveclose","Objectmove","ObjectMove.2","Bossou",0.634988266386413,0.0123523093447905,0.0349087003222342
"5969","250232","Action_55","Morph_116","FOKAIYE","Moveclose","Stompingobject","StompObject.2","Bossou",1.40118297361364,0.00912996777658432,0.0150375939849624
"5970","250232","Action_5","Morph_17","FOKAIYE","Moveclose","Bounce","Bounce.1","Bossou",0.827240915040644,0.0204081632653061,0.0204081632653061
"5971","280187a","Action_8","Morph_19","FOTAIU","Play","Dangle","Dangle.1","Bossou",1.45605360553474,0.0257787325456498,0.0257787325456498
"5972","280187a","Action_14","Morph_33","FOTAIU","Play","Grab","Grab.5","Bossou",-0.234457311214483,0.00537056928034372,0.023093447905478
"5973","280168","Action_38","Morph_79","YO","Groom","Present","Present.5","Bossou",1.93412671051498,0.0134264232008593,0.0596133190118153
"5974","280335","Action_42","Morph_90","KAI","Position","Push","Push.3","Bossou",0.676001021724975,0.0134264232008593,0.0596133190118153
"5975","280647","Action_13","Morph_28","FOTAIU","Moveaway","Fling","Fling.2","Bossou",-0.510825623765991,0.0209452201933405,0.0773361976369495
"5976","280647","Action_13","Morph_27","FOTAIU","Moveaway","Fling","Fling.1","Bossou",-0.22314355131421,0.056390977443609,0.0773361976369495
"5977","280647","Action_17","Morph_39","FOTAIU","Moveaway","Hitobject","HitObject.1","Bossou",-0.404965233066513,0.0327604726100967,0.0408163265306122
"5978","280653","Action_60","Morph_127","PELEY","Playcontinue","Swing","Swing.1","Bossou",0.0657877405380032,0.0306122448979592,0.0370569280343716
"5979","280623a","Action_62","Morph_131","FANWA","Play","Throwthreat","ThrowThreat.1","Bossou",-0.18152187662339,0.0193340494092374,0.0193340494092374
"5980","280623a","Action_62","Morph_131","FANWA","Play","Throwthreat","ThrowThreat.1","Bossou",-0.455706324544911,0.0193340494092374,0.0193340494092374
"5981","280590","Action_38","Morph_75","FOTAIU","Climbonme","Present","Present.1","Bossou",1.01269122616047,0.0150375939849624,0.0596133190118153
"5982","280602","Action_42","Morph_91","JIRE","Moveaway","Push","Push.4","Bossou",0.501986675098786,0.00805585392051558,0.0596133190118153
"5983","280317a","Action_63","Morph_138","VUI","Affiliation","Touch","Touch.7","Bossou",0.487966329619908,0.0107411385606874,0.0429645542427497
"5984","280317a","Action_4","Morph_10","VUI","Affiliation","Bitekiss","Bite.2","Bossou",0.12751332029896,0.0128893662728249,0.0306122448979592
"5985","280376","Action_34","Morph_65","FOAF","Play","Objectshake","ObjectShake.1","Bossou",0.46436274935565,0.00966702470461869,0.014500537056928
"5986","280376","Action_45","Morph_100","FOAF","Play","Reach","Reach.1","Bossou",1.33710411692912,0.0435016111707841,0.0719656283566058
"5987","280274b","Action_39","Morph_82","YO","Sociosexualattention","Presentgenitalsbackwards","PresentGenitals.1","Bossou",0.613562701217103,0.0354457572502685,0.0290010741138561
"5988","280012a","Action_43","Morph_96","FOKAIYE","Stopbehaviour","Raise","Raise.1","Bossou",0.313349819200359,0.0268528464017186,0.0349087003222342
"5989","280012a","Action_43","Morph_96","FOKAIYE","Stopbehaviour","Raise","Raise.1","Bossou",-0.309246250367621,0.0268528464017186,0.0349087003222342
"5990","280478b","Action_45","Morph_100","YOLO","Play","Reach","Reach.1","Bossou",0.155292884406035,0.0435016111707841,0.0719656283566058
