"","Communication_number","gesture_record_anon","morphs_anon","Signaller","Goal","Lumped_Gs","morph","Social_unit","log","rFq_morph","rFq_action"
"201","100590p2","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.113328685307003,0.0746003552397869,0.108792184724689
"202","100601","Action_22","Morph_43","DN","Followme","Hittingobjectobject","HitObject.5","Sonso",0.858661619037519,0.0044404973357016,0.00266429840142096
"203","100606","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",0.0769610411361284,0.0237566607460036,0.108792184724689
"204","100575","Action_50","Morph_107","DN","Followme","Shake","Shake.1","Sonso",0.215111379616945,0.00355239786856128,0.0122113676731794
"205","100594","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.336472236621213,0.0746003552397869,0.108792184724689
"206","100601","Action_18","Morph_39","DN","Followme","Hitobjectobject","HitObject.1","Sonso",0.518793793415168,0.0430728241563055,0.00466252220248668
"207","100589","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.392042087776024,0.0746003552397869,0.108792184724689
"208","100594","Action_24","Morph_51","DN","Followme","Jump","Jump.1","Sonso",-0.385662480811985,0.00732682060390764,0.00732682060390764
"209","100578","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.924258901523332,0.0746003552397869,0.108792184724689
"210","100501","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.307484699747961,0.0746003552397869,0.108792184724689
"211","100509","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",0.712949807856125,0.0428507992895204,0.0475133214920071
"212","100499","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",0.148420005118273,0.0428507992895204,0.0475133214920071
"213","100516p2","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.542324290825362,0.0746003552397869,0.108792184724689
"214","100586","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.30291275218084,0.0237566607460036,0.108792184724689
"215","100511p1","Action_33","Morph_64","DN","Followme","Objectmove","ObjectMove.4","Sonso",-0.127833371509885,0.00066607460035524,0.0406305506216696
"216","100596","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.712949807856125,0.0746003552397869,0.108792184724689
"217","100578","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.12492959698548,0.0746003552397869,0.108792184724689
"218","100602p2","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.732367893713227,0.0746003552397869,0.108792184724689
"219","100590p1","Action_17","Morph_41","DN","Followme","Hitobject","HitObject.3","Sonso",-0.44628710262842,0.00510657193605684,0.0559502664298401
"220","100586","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.444685821261446,0.0746003552397869,0.108792184724689
"221","100508","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.44456326924387,0.0746003552397869,0.108792184724689
"222","100601","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.34547236659964,0.0237566607460036,0.108792184724689
"223","100579","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.11185751541813,0.0746003552397869,0.108792184724689
"224","100601","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.693147180559945,0.0746003552397869,0.108792184724689
"225","100578","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",0.0392207131532813,0.0428507992895204,0.0475133214920071
"226","100519","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.732367893713227,0.0746003552397869,0.108792184724689
"227","100508","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",-0.083381608939051,0.0428507992895204,0.0475133214920071
"228","100500","Action_61","Morph_130","DN","Followme","Throwobject","ThrowObject.1","Sonso",0.418710334858185,0.00244227353463588,0.00244227353463588
"229","100589","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.8754687373539,0.0746003552397869,0.108792184724689
"230","100593","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.328504066972036,0.0317495559502664,0.0406305506216696
"231","100591","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",-0.127833371509885,0.0746003552397869,0.108792184724689
"232","100500","Action_33","Morph_62","DN","Followme","Objectmove","ObjectMove.2","Sonso",0.542324290825362,0.00643872113676732,0.0406305506216696
"233","100589","Action_17","Morph_41","DN","Followme","Hitobject","HitObject.3","Sonso",-0.510825623765991,0.00510657193605684,0.0559502664298401
"234","100511p1","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-0.7339691750802,0.0337477797513321,0.0424067495559503
"235","100588","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.15057202759882,0.0237566607460036,0.108792184724689
"236","100595a","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-1.02165124753198,0.0337477797513321,0.0424067495559503
"237","100608","Action_42","Morph_92","DN","Position","Push","Push.5","Sonso",-1.02165124753198,0.0066607460035524,0.0466252220248668
"238","100605","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.336472236621213,0.0746003552397869,0.108792184724689
"239","100557","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.470003629245736,0.0746003552397869,0.108792184724689
"240","100515","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.0392207131532813,0.0317495559502664,0.0406305506216696
"241","100519","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.392042087776024,0.0746003552397869,0.108792184724689
"242","100597","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.587786664902119,0.0317495559502664,0.0406305506216696
"243","100518","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",-0.0408219945202552,0.0428507992895204,0.0475133214920071
"244","100504","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",-0.0408219945202552,0.0746003552397869,0.108792184724689
"245","100559","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.470003629245736,0.0746003552397869,0.108792184724689
"246","100602p1","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.56024766824333,0.0746003552397869,0.108792184724689
"247","100498","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.215111379616945,0.0317495559502664,0.0406305506216696
"248","100516p3","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.0769610411361284,0.0317495559502664,0.0406305506216696
"249","100557","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.392042087776024,0.0746003552397869,0.108792184724689
"250","100593","Action_22","Morph_43","DN","Followme","Hittingobjectobject","HitObject.5","Sonso",0.56531380905006,0.0044404973357016,0.00266429840142096
"251","100577","Action_34","Morph_65","DN","Sexualattention","Objectshake","ObjectShake.1","Sonso",1.43508452528932,0.0746003552397869,0.108792184724689
"252","100498","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",0.148420005118273,0.0428507992895204,0.0475133214920071
"253","100509","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.364643113587909,0.0317495559502664,0.0406305506216696
"254","100509","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.924258901523332,0.0317495559502664,0.0406305506216696
"255","100517","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.364643113587909,0.0746003552397869,0.108792184724689
"256","100597","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.494696241836107,0.0317495559502664,0.0406305506216696
"257","100578","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.00063188030791,0.0746003552397869,0.108792184724689
"258","100589","Action_24","Morph_51","DN","Followme","Jump","Jump.1","Sonso",-0.385662480811985,0.00732682060390764,0.00732682060390764
"259","100585","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.17557332980424,0.0746003552397869,0.108792184724689
"260","100600","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.908258560176891,0.0746003552397869,0.108792184724689
"261","100575","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.364643113587909,0.0746003552397869,0.108792184724689
"262","100519","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",-0.27443684570176,0.0746003552397869,0.108792184724689
"263","100607","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",0.364643113587909,0.0237566607460036,0.108792184724689
"264","100519","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.113328685307003,0.0746003552397869,0.108792184724689
"265","100589","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.11185751541813,0.0237566607460036,0.108792184724689
"266","100595a","Action_34","Morph_69","DN","Followme","Objectshake","ObjectShake.5","Sonso",0.246860077931526,0.0011101243339254,0.108792184724689
"267","100557","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.770108221696074,0.0746003552397869,0.108792184724689
"268","100578","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.11185751541813,0.0746003552397869,0.108792184724689
"269","100510","Action_34","Morph_65","DN","Sexualattention","Objectshake","ObjectShake.1","Sonso",0.148420005118273,0.0746003552397869,0.108792184724689
"270","100589","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.11185751541813,0.0237566607460036,0.108792184724689
"271","100515","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-0.44628710262842,0.0337477797513321,0.0424067495559503
"272","100507","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.587786664902119,0.0317495559502664,0.0406305506216696
"273","100601","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",0.908258560176891,0.0237566607460036,0.108792184724689
"274","100578","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.307484699747961,0.0746003552397869,0.108792184724689
"275","100519","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.770108221696074,0.0746003552397869,0.108792184724689
"276","100599","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.1999647829284,0.0746003552397869,0.108792184724689
"277","100513","Action_34","Morph_68","DN","Followme","Objectshake","ObjectShake.4","Sonso",0.732367893713227,0.00288632326820604,0.108792184724689
"278","100602p1","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.23547147138531,0.0746003552397869,0.108792184724689
"279","100590p2","Action_17","Morph_39","DN","Followme","Hitobject","HitObject.1","Sonso",-0.7339691750802,0.0430728241563055,0.0559502664298401
"280","100586","Action_17","Morph_39","DN","Followme","Hitobject","HitObject.1","Sonso",0.0769610411361284,0.0430728241563055,0.0559502664298401
"281","100594","Action_18","Morph_40","DN","Followme","Hitobjectobject","HitObject.2","Sonso",-0.44628710262842,0.0119893428063943,0.00466252220248668
"282","100596","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",-0.22314355131421,0.0428507992895204,0.0475133214920071
"283","100591","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.1999647829284,0.0746003552397869,0.108792184724689
"284","100582","Action_17","Morph_39","DN","Stopbehaviour","Hitobject","HitObject.1","Sonso",-0.385662480811985,0.0430728241563055,0.0559502664298401
"285","100508","Action_49","Morph_105","DN","Followme","Rub","Rub.1","Sonso",-0.22314355131421,0.0044404973357016,0.0066607460035524
"286","100593","Action_18","Morph_39","DN","Followme","Hitobjectobject","HitObject.1","Sonso",0,0.0430728241563055,0.00466252220248668
"287","100507","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.0392207131532813,0.0317495559502664,0.0406305506216696
"288","100578","Action_17","Morph_39","DN","Followme","Hitobject","HitObject.1","Sonso",-0.174353387144778,0.0430728241563055,0.0559502664298401
"289","100508","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",0.336472236621213,0.0428507992895204,0.0475133214920071
"290","100518","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",-0.44628710262842,0.0428507992895204,0.0475133214920071
"291","100509","Action_61","Morph_130","DN","Followme","Throwobject","ThrowObject.1","Sonso",-0.0408219945202552,0.00244227353463588,0.00244227353463588
"292","100511p1","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.27443684570176,0.0317495559502664,0.0406305506216696
"293","100587","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.21194097397511,0.0746003552397869,0.108792184724689
"294","100597","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.083381608939051,0.0317495559502664,0.0406305506216696
"295","100601","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.08518926833597,0.0746003552397869,0.108792184724689
"296","100594","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.78845736036427,0.0746003552397869,0.108792184724689
"297","100594","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.751416088683921,0.0746003552397869,0.108792184724689
"298","100586","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.27763173659828,0.0746003552397869,0.108792184724689
"299","100579","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.05779029414785,0.0237566607460036,0.108792184724689
"300","100580","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.841567185678219,0.0746003552397869,0.108792184724689
"301","100591","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.182321556793955,0.0746003552397869,0.108792184724689
"302","100575","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",0.693147180559945,0.0237566607460036,0.108792184724689
"303","100508","Action_17","Morph_39","DN","Followme","Hitobject","HitObject.1","Sonso",-0.083381608939051,0.0430728241563055,0.0559502664298401
"304","100580","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.631271776841858,0.0317495559502664,0.0406305506216696
"305","100577","Action_34","Morph_66","DN","Sexualattention","Objectshake","ObjectShake.2","Sonso",1.05779029414785,0.0237566607460036,0.108792184724689
"306","100578","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.56531380905006,0.0746003552397869,0.108792184724689
"307","100601","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.494696241836107,0.0746003552397869,0.108792184724689
"308","100508","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.89199803930511,0.0746003552397869,0.108792184724689
"309","100595a","Action_18","Morph_39","DN","Followme","Hitobjectobject","HitObject.1","Sonso",0.27763173659828,0.0430728241563055,0.00466252220248668
